data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,sort
0.03734,-0.0057562,-0.02452,0.017808,0.0056293,-0.00078838,-0.018469,0.0050576,0.24643,-0.0024665,-0.2035,-0.020908,6
0.031219,-0.010008,-0.026058,0.022114,-0.0055929,-0.00078584,-0.012267,0.0082462,0.2474,-0.0036734,-0.19879,-0.02081,6
0.037338,-0.0078916,-0.0285,0.017655,0.0088263,-0.00079018,-0.01849,0.0024758,0.2517,-0.002719,-0.20067,-0.0209,6
0.037341,-0.0072327,-0.022801,0.01777,0.0086699,-0.00077971,-0.01847,0.00099464,0.24857,-0.0024258,-0.19776,-0.020655,6
0.031212,-0.011209,-0.022605,0.017618,0.0031675,-0.00076385,-0.012402,0.0068499,0.25024,-0.015449,-0.19728,-0.02041,6
0.040621,-0.0090617,-0.02306,0.028837,-0.0053346,-0.00078265,-0.019877,0.0067499,0.24952,-0.0090113,-0.19887,-0.02075,6
0.0152,-0.0099572,-0.027918,0.014973,0.0039197,-0.00075809,-0.0079631,0.007649,0.25346,-0.0017401,-0.20112,-0.020409,6
0.054482,-0.0063523,-0.029375,0.017856,0.0078449,-0.00078072,-0.03069,0.0049286,0.25084,-0.0027242,-0.20706,-0.020852,6
0.03274,-0.037196,-0.020026,0.00528,-0.00075158,0.0036881,-0.020077,0.0035479,0.086687,-0.049059,-0.034554,-0.010374,6
0.032736,-0.037146,-0.018637,0.0048902,-0.00075151,0.0035435,-0.020064,0.0035928,0.0856,-0.049345,-0.03446,-0.010598,6
0.03274,-0.037215,-0.021273,0.0053618,-0.00074861,0.0032711,-0.020089,0.0035284,0.089892,-0.048907,-0.034533,-0.010879,6
0.032743,-0.037253,-0.022324,0.0053922,-0.00075824,0.0035497,-0.020142,0.00512,0.097758,-0.048567,-0.034516,-0.010592,6
0.03274,-0.037197,-0.020025,0.00528,-0.00075158,0.0036884,-0.020079,0.0035461,0.086687,-0.049059,-0.034554,-0.010373,6
0.032736,-0.037146,-0.018637,0.0048901,-0.00075151,0.0035435,-0.020064,0.0035929,0.0856,-0.049345,-0.03446,-0.010598,6
0.03274,-0.037215,-0.021273,0.0053618,-0.00074861,0.0032711,-0.020089,0.0035284,0.089892,-0.048907,-0.034533,-0.010879,6
0.032743,-0.037253,-0.022324,0.0053922,-0.00075824,0.0035497,-0.020142,0.00512,0.097758,-0.048567,-0.034516,-0.010592,6
0.039094,-0.033422,-0.022793,0.0043267,-0.000735,0.0040932,-0.025015,0.0089119,0.093062,-0.048232,-0.033603,-0.009371,6
0.03272,-0.033256,-0.023025,0.0053736,-0.00076038,0.0036455,-0.019995,0.0087089,0.099385,-0.049582,-0.034749,-0.01048,6
0.032738,-0.03342,-0.022777,0.0045384,-0.0007488,0.0037104,-0.020056,0.0059417,0.097145,-0.04879,-0.03417,-0.01022,6
0.032734,-0.037245,-0.020349,0.0049525,-0.00073367,0.0037185,-0.020063,0.003507,0.08735,-0.048342,-0.033817,-0.010087,6
0.032732,-0.034402,-0.022217,0.0045247,-0.00075072,0.0035851,-0.020052,0.0085836,0.09778,-0.048824,-0.034299,-0.010491,6
0.032738,-0.037246,-0.022326,0.0038443,-0.00074376,0.0034603,-0.020092,0.0051353,0.097757,-0.048572,-0.03389,-0.010539,6
0.032739,-0.035152,-0.022862,0.0059965,-0.00075499,0.0039817,-0.020116,0.0093556,0.097935,-0.049,-0.034784,-0.0099196,6
0.032729,-0.0316,-0.020658,0.005298,-0.00073732,0.0035213,-0.02001,0.0053678,0.089074,-0.048377,-0.03414,-0.010562,6
0.03274,-0.039832,-0.022555,0.0042703,-0.00073778,0.0039975,-0.020105,0.0095574,0.093952,-0.04832,-0.033704,-0.0095734,6
0.032723,-0.027744,-0.022506,0.005694,-0.00076049,0.0030234,-0.020013,0.010027,0.092032,-0.049283,-0.03501,-0.011215,6
0.032746,-0.033403,-0.022371,0.0060656,-0.0007547,0.0037842,-0.020185,0.005882,0.097357,-0.048854,-0.034647,-0.010209,6
0.032734,-0.033424,-0.023142,0.0042025,-0.00073768,0.0038076,-0.020032,0.0059535,0.09632,-0.048197,-0.033706,-0.0099133,6
0.032729,-0.036055,-0.022049,0.0039112,-0.00074449,0.0034891,-0.020049,0.0050814,0.098482,-0.048602,-0.034033,-0.010584,6
0.03274,-0.033909,-0.01841,0.0046739,-0.00072995,0.0031802,-0.020123,0.0066503,0.087883,-0.048346,-0.033972,-0.010799,6
0.03274,-0.03716,-0.019744,0.0057853,-0.00073708,0.0036618,-0.020182,0.0059855,0.086246,-0.04844,-0.034322,-0.010363,6
0.032736,-0.037214,-0.01846,0.0053125,-0.00075011,0.0035853,-0.020076,0.0035312,0.085024,-0.049412,-0.034531,-0.010539,6
0.032739,-0.037184,-0.020027,0.00528,-0.00075154,0.0036861,-0.020077,0.0035579,0.08669,-0.049057,-0.034554,-0.010377,6
0.032736,-0.037147,-0.018637,0.0048902,-0.00075151,0.0035436,-0.020065,0.0035922,0.085599,-0.049345,-0.03446,-0.010598,6
0.03274,-0.037215,-0.021273,0.0053618,-0.00074861,0.0032711,-0.020089,0.0035285,0.089892,-0.048907,-0.034533,-0.010879,6
0.032743,-0.037253,-0.022324,0.0053922,-0.00075824,0.0035497,-0.020142,0.00512,0.097758,-0.048567,-0.034516,-0.010592,6
0.03274,-0.037197,-0.020025,0.00528,-0.00075158,0.0036884,-0.020079,0.0035461,0.086687,-0.049059,-0.034554,-0.010373,6
0.032736,-0.036926,-0.023296,0.0047447,-0.00074319,0.0038751,-0.020064,0.0072819,0.097067,-0.04827,-0.034041,-0.0099037,6
0.032729,-0.037231,-0.015534,0.0056653,-0.00075913,0.0033548,-0.020042,0.0035226,0.087835,-0.049167,-0.034843,-0.01091,6
0.032744,-0.035225,-0.022345,0.0044791,-0.00075192,0.0035351,-0.02012,0.0079973,0.098015,-0.048839,-0.034291,-0.010575,6
0.03274,-0.037263,-0.019511,0.0058208,-0.0007673,0.0037,-0.020099,0.0051248,0.08587,-0.050203,-0.035223,-0.010536,6
0.039068,-0.036605,-0.008504,0.006533,-0.00074218,0.0039965,-0.024968,0.0071474,0.084677,-0.048564,-0.034268,-0.0096993,6
0.032726,-0.030212,-0.021991,0.004896,-0.00074551,0.0038604,-0.019981,0.0060901,0.093964,-0.048065,-0.033867,-0.0098429,6
0.032728,-0.035265,-0.022038,0.0048515,-0.00074824,0.0038498,-0.020022,0.0080998,0.094494,-0.048591,-0.034147,-0.0099559,6
0.03273,-0.036985,-0.023451,0.0042079,-0.00073482,0.0037869,-0.020031,0.0036468,0.096176,-0.048131,-0.033592,-0.0099043,6
0.032729,-0.034413,-0.022539,0.0055846,-0.00075533,0.0037325,-0.020045,0.0052591,0.096947,-0.048773,-0.034478,-0.010248,6
0.032734,-0.036995,-0.019418,0.0048382,-0.00073609,0.0034062,-0.020041,0.0036643,0.085677,-0.048576,-0.034029,-0.010624,6
0.03274,-0.036175,-0.017357,0.0052865,-0.00075176,0.0036518,-0.020123,0.0073354,0.089366,-0.049055,-0.034679,-0.010495,6
0.032738,-0.03342,-0.022468,0.005451,-0.00074628,0.0032728,-0.020084,0.0059258,0.090545,-0.048847,-0.034538,-0.010891,6
0.032743,-0.037251,-0.022324,0.0038436,-0.00074372,0.0034667,-0.020148,0.0051195,0.097761,-0.048569,-0.033888,-0.010534,6
0.032739,-0.037161,-0.017819,0.0055741,-0.00076081,0.0038959,-0.020115,0.0060191,0.088742,-0.049867,-0.035005,-0.010135,6
0.032733,-0.035227,-0.022236,0.0058295,-0.00075306,0.0035945,-0.020025,0.0054364,0.097508,-0.048673,-0.034458,-0.010477,6
0.032738,-0.0372,-0.01864,0.0048908,-0.00075168,0.0035504,-0.020059,0.003548,0.085589,-0.049354,-0.034462,-0.010586,6
0.03274,-0.037213,-0.020349,0.0049529,-0.00073357,0.0037187,-0.020087,0.0035309,0.087352,-0.048336,-0.033816,-0.010088,6
0.032732,-0.034402,-0.022216,0.0045247,-0.00075072,0.0035852,-0.020053,0.0085832,0.09778,-0.048824,-0.034299,-0.010491,6
0.032738,-0.037246,-0.022326,0.0038443,-0.00074376,0.0034602,-0.020092,0.0051353,0.097757,-0.048572,-0.03389,-0.010539,6
0.032739,-0.037161,-0.017819,0.005572,-0.0007607,0.0038948,-0.020116,0.0060184,0.088742,-0.04986,-0.035001,-0.010136,6
0.032733,-0.034507,-0.020109,0.0056257,-0.00075651,0.0032961,-0.020025,0.0032995,0.089829,-0.049071,-0.034805,-0.010952,6
0.032744,-0.035224,-0.014351,0.0054711,-0.00074855,0.0031963,-0.020138,0.0079857,0.088513,-0.048735,-0.034555,-0.010952,6
0.032743,-0.037262,-0.021987,0.0059106,-0.00075831,0.0035924,-0.020162,0.0068678,0.097805,-0.048855,-0.0347,-0.010563,6
0.03274,-0.035227,-0.01895,0.0037883,-0.00074452,0.0035922,-0.020065,0.0080094,0.088277,-0.053114,-0.03428,-0.010459,6
0.032187,-0.037247,-0.022326,0.0029776,-0.00074379,0.0034609,-0.042429,0.0051377,0.097756,-0.052328,-0.03389,-0.010538,6
0.032218,-0.037161,-0.017819,0.003693,-0.00076078,0.0038956,-0.042495,0.0060187,0.088742,-0.054384,-0.035004,-0.010136,6
0.032117,-0.035228,-0.019985,0.0036299,-0.00076065,0.003189,-0.042306,0.0049496,0.088909,-0.054139,-0.035004,-0.011091,6
0.032158,-0.033407,-0.0084455,0.0039401,-0.00072463,0.0038255,-0.042465,0.0059063,0.085433,-0.052969,-0.033787,-0.0098764,6
0.032202,-0.029519,-0.020179,0.0034473,-0.00074124,0.0031767,-0.042397,0.0080187,0.089404,-0.052801,-0.034251,-0.010879,6
0.032203,-0.033778,-0.01887,0.0038165,-0.00074745,0.0033188,-0.042532,0.0060516,0.088687,-0.052945,-0.034262,-0.010739,6
0.032202,-0.037314,-0.0066893,0.0035612,-0.00074442,0.0038258,-0.042482,0.0068337,0.084052,-0.052634,-0.033888,-0.0099069,6
0.032196,-0.035267,-0.022037,0.0035581,-0.00074824,0.0038499,-0.042391,0.008098,0.094494,-0.052896,-0.034147,-0.0099557,6
0.032176,-0.036985,-0.023451,0.003262,-0.00073482,0.0037869,-0.042375,0.0036468,0.096176,-0.05209,-0.033592,-0.0099043,6
0.032216,-0.034413,-0.022539,0.0038932,-0.00075533,0.0037325,-0.042431,0.0052591,0.096947,-0.053445,-0.034478,-0.010248,6
0.032166,-0.036995,-0.019418,0.0034204,-0.00073609,0.0034062,-0.042371,0.0036643,0.085677,-0.052758,-0.034029,-0.010624,6
0.032211,-0.034393,-0.014539,0.0032608,-0.00073574,0.0035498,-0.042494,0.0055072,0.085844,-0.052307,-0.033852,-0.010435,6
0.032214,-0.034398,-0.019408,0.0030932,-0.00073834,0.0033933,-0.042485,0.008125,0.090495,-0.052426,-0.033993,-0.010645,6
0.032211,-0.034393,-0.022864,0.0035694,-0.00075805,0.0037215,-0.042513,0.0055002,0.10003,-0.053984,-0.034771,-0.010372,6
0.032146,-0.033423,-0.015741,0.003235,-0.00074272,0.0033934,-0.042363,0.0059581,0.087409,-0.052644,-0.034111,-0.010675,6
0.032205,-0.033904,-0.01841,0.0033328,-0.00072994,0.0031798,-0.042499,0.0066534,0.087888,-0.052469,-0.033973,-0.010799,6
0.032219,-0.03716,-0.019744,0.0036881,-0.00075482,0.0038102,-0.042558,0.0059855,0.086246,-0.054139,-0.034837,-0.010243,6
0.032134,-0.033322,-0.01952,0.0036925,-0.00076751,0.0038189,-0.042341,0.0083561,0.08601,-0.054885,-0.03526,-0.010342,6
0.032108,-0.034357,-0.022857,0.0033059,-0.00074541,0.0036384,-0.042303,0.0034262,0.096873,-0.052717,-0.034015,-0.010295,6
0.032201,-0.036811,-0.013812,0.0036004,-0.00076721,0.003549,-0.042437,0.0048224,0.088825,-0.054086,-0.035048,-0.010776,6
0.032141,-0.035104,-0.020062,0.0037078,-0.00075632,0.0038634,-0.042391,0.0090554,0.087221,-0.054044,-0.034897,-0.010187,6
0.032124,-0.03437,-0.020457,0.0037768,-0.00074527,0.0033331,-0.042334,0.0068349,0.090762,-0.052997,-0.034353,-0.010782,6
0.032193,-0.037287,-0.019702,0.003792,-0.00074785,0.0035163,-0.042485,0.0068521,0.088622,-0.053388,-0.034452,-0.010642,6
0.032182,-0.037223,-0.020505,0.0029062,-0.00073631,0.0032004,-0.042433,0.0035211,0.08947,-0.051931,-0.033785,-0.010726,6
0.032229,-0.034502,-0.019497,0.0035149,-0.0007507,0.0034483,-0.042569,0.0052152,0.085946,-0.053755,-0.034594,-0.010766,6
0.032176,-0.036592,-0.016209,0.0035513,-0.00072897,0.0037351,-0.042442,0.0083196,0.084377,-0.052499,-0.033679,-0.010016,6
0.032215,-0.036921,-0.022474,0.0032068,-0.00074443,0.0036369,-0.042433,0.0099766,0.097797,-0.052365,-0.033988,-0.010317,6
0.032199,-0.036819,-0.020863,0.0035832,-0.00074975,0.0035844,-0.042454,0.0048091,0.086512,-0.052915,-0.034256,-0.01047,6
0.032189,-0.037256,-0.022326,0.0038804,-0.00075843,0.0035549,-0.042435,0.0051319,0.097743,-0.053241,-0.034519,-0.010583,6
0.032176,-0.036585,-0.016187,0.0035499,-0.00072945,0.0037335,-0.042414,0.0083296,0.084362,-0.052535,-0.033698,-0.010024,6
0.032214,-0.036917,-0.020158,0.0034218,-0.00074344,0.0035532,-0.042431,0.0099962,0.088723,-0.052976,-0.034268,-0.010549,6
0.032188,-0.037262,-0.019511,0.0037213,-0.00076731,0.0036999,-0.042452,0.0051244,0.08587,-0.054792,-0.035224,-0.010536,6
0.03879,-0.035095,-0.0085806,0.003415,-0.00073932,0.0041273,-0.047449,0.010624,0.089815,-0.052497,-0.033958,-0.0094527,6
0.032161,-0.038054,-0.014339,0.0038317,-0.00074662,0.0033975,-0.042346,0.0062936,0.085688,-0.053341,-0.034412,-0.010734,6
0.027887,-0.03817,-0.021695,0.0037669,-0.00074477,0.003784,-0.043746,0.0049007,0.095328,-0.052967,-0.034192,-0.010096,6
0.032177,-0.037216,-0.02278,0.0033096,-0.00074925,0.0036489,-0.042392,0.0035345,0.096787,-0.052872,-0.03414,-0.010311,6
0.032192,-0.03727,-0.018317,0.0036507,-0.00076125,0.003581,-0.042424,0.005129,0.090263,-0.054304,-0.03501,-0.010694,6
0.032142,-0.033318,-0.02272,0.0036382,-0.0007523,0.0039999,-0.042379,0.0083477,0.096236,-0.053769,-0.034451,-0.0097598,6
0.032147,-0.033112,-0.023512,0.0032448,-0.00073004,0.003905,-0.042308,0.0052136,0.095429,-0.051808,-0.033411,-0.0096526,6
0.032216,-0.034419,-0.022539,0.0038937,-0.00075537,0.0037299,-0.042422,0.0052529,0.096942,-0.053447,-0.034479,-0.010252,6
0.03881,-0.037041,-0.022741,0.0033266,-0.0007397,0.0041563,-0.04747,0.0066581,0.094032,-0.052517,-0.033872,-0.0093516,6
0.032166,-0.038097,-0.023201,0.0035139,-0.00074483,0.0037776,-0.042333,0.0036684,0.096421,-0.052783,-0.034027,-0.010048,6
0.032189,-0.037263,-0.022102,0.0036219,-0.00075828,0.0038834,-0.0424,0.0034952,0.096829,-0.053904,-0.034578,-0.0099952,6
0.032149,-0.031569,-0.022768,0.0041185,-0.00075253,0.0037724,-0.042322,0.0091045,0.096847,-0.053656,-0.034537,-0.010193,6
0.032159,-0.037002,-0.022882,0.0038959,-0.00075457,0.003786,-0.042356,0.0036746,0.096648,-0.053486,-0.034474,-0.010147,6
0.032162,-0.036999,-0.02287,0.0038961,-0.00075482,0.0037932,-0.042356,0.0036709,0.096645,-0.053496,-0.034478,-0.010135,6
0.032161,-0.038055,-0.015094,0.0038108,-0.00075157,0.0034689,-0.042354,0.0063182,0.086441,-0.053512,-0.034553,-0.01073,6
0.032179,-0.037208,-0.020198,0.0029262,-0.00073609,0.0032545,-0.042435,0.0035331,0.089075,-0.051917,-0.033758,-0.010675,6
0.03223,-0.034497,-0.019498,0.0035152,-0.00075075,0.0034512,-0.042559,0.0052177,0.085944,-0.053758,-0.034595,-0.010764,6
0.032176,-0.037202,-0.020505,0.0029064,-0.00073627,0.0032003,-0.042441,0.0035366,0.089477,-0.051928,-0.033785,-0.010726,6
0.032229,-0.034502,-0.0066786,0.0036469,-0.0007385,0.0039267,-0.042569,0.005215,0.083309,-0.052157,-0.033582,-0.0096359,6
0.032207,-0.036897,-0.017409,0.0037332,-0.0007501,0.0037463,-0.042388,0.0063207,0.088434,-0.053487,-0.034588,-0.010294,6
0.032153,-0.033423,-0.017001,0.003704,-0.00076385,0.0036628,-0.042379,0.00593,0.088715,-0.054323,-0.035065,-0.010572,6
0.032131,-0.034383,-0.021012,0.0037573,-0.00074162,0.0036583,-0.042359,0.0068279,0.088225,-0.053095,-0.034239,-0.010333,6
0.032184,-0.037239,-0.021852,0.0033678,-0.00074593,0.0037885,-0.042418,0.003511,0.09427,-0.052711,-0.033968,-0.010003,6
0.032193,-0.033872,-0.023289,0.0032864,-0.00073731,0.0037859,-0.042399,0.0067278,0.096725,-0.052214,-0.033773,-0.00998,6
0.032202,-0.029495,-0.019896,0.0036993,-0.00075373,0.0035902,-0.042428,0.0080401,0.087135,-0.053582,-0.034662,-0.010586,6
0.032162,-0.035228,-0.013439,0.0031333,-0.00073802,0.0031602,-0.042407,0.0080003,0.087078,-0.052351,-0.033966,-0.010806,6
0.03222,-0.037162,-0.019744,0.0036845,-0.00075693,0.003824,-0.04256,0.0059804,0.08624,-0.054286,-0.034916,-0.01024,6
0.032128,-0.035112,-0.017265,0.0037395,-0.00076753,0.0039118,-0.042331,0.0090754,0.088706,-0.054804,-0.035318,-0.010216,6
0.032095,-0.037816,-0.015471,0.0033862,-0.00073791,0.0035631,-0.042287,0.0052277,0.085935,-0.052582,-0.033911,-0.010409,6
0.032212,-0.034398,-0.022656,0.0038541,-0.00075444,0.0037963,-0.042467,0.0055075,0.097487,-0.053453,-0.03454,-0.010168,6
0.032155,-0.03374,-0.02169,0.0033733,-0.00074603,0.0037641,-0.042359,0.0056763,0.094498,-0.052708,-0.034012,-0.01007,6
0.032191,-0.037271,-0.017005,0.0037165,-0.00076051,0.0036327,-0.042406,0.003487,0.087737,-0.054193,-0.034923,-0.010571,6
0.032144,-0.03332,-0.022729,0.0042523,-0.00075858,0.0040481,-0.04237,0.0083442,0.09623,-0.054166,-0.034774,-0.0097582,6
0.032124,-0.036382,-0.023003,0.0041261,-0.00075208,0.0038069,-0.042265,0.0029904,0.096196,-0.053687,-0.034437,-0.010073,6
0.032166,-0.036997,-0.019418,0.0035333,-0.00075124,0.0035336,-0.04234,0.0036747,0.085671,-0.053756,-0.034588,-0.010652,6
0.032172,-0.037183,-0.020026,0.0037024,-0.00075155,0.0036879,-0.042421,0.0035562,0.086691,-0.053518,-0.034554,-0.010374,6
0.032161,-0.037146,-0.018637,0.0033438,-0.00075151,0.0035435,-0.042388,0.0035927,0.0856,-0.053505,-0.03446,-0.010598,6
0.03218,-0.037215,-0.021273,0.0036768,-0.00074861,0.0032711,-0.042429,0.0035284,0.089892,-0.053397,-0.034533,-0.010879,6
0.032185,-0.037253,-0.022324,0.0038804,-0.00075824,0.0035497,-0.042482,0.00512,0.097758,-0.05323,-0.034516,-0.010592,6
0.032177,-0.037197,-0.020025,0.0037024,-0.00075158,0.0036884,-0.042416,0.0035461,0.086687,-0.05352,-0.034554,-0.010373,6
0.032161,-0.037146,-0.018637,0.0033438,-0.00075151,0.0035435,-0.042388,0.0035929,0.0856,-0.053505,-0.03446,-0.010598,6
0.03218,-0.037215,-0.021273,0.0036768,-0.00074861,0.0032711,-0.042429,0.0035284,0.089892,-0.053397,-0.034533,-0.010879,6
0.032185,-0.037253,-0.022324,0.0038804,-0.00075824,0.0035497,-0.042482,0.00512,0.097758,-0.05323,-0.034516,-0.010592,6
0.032177,-0.036587,-0.016188,0.00355,-0.00072943,0.003734,-0.042416,0.0083275,0.084361,-0.052534,-0.033697,-0.010023,6
0.0279,-0.032654,-0.022353,0.0040573,-0.00075436,0.0036831,-0.043717,0.0055526,0.097292,-0.05362,-0.034544,-0.010346,6
0.032167,-0.034445,-0.019618,0.0033863,-0.00073264,0.0032424,-0.042373,0.0084229,0.085997,-0.052476,-0.033912,-0.010711,6
0.032223,-0.037164,-0.015531,0.003557,-0.00075408,0.0038656,-0.042538,0.0059868,0.086161,-0.054234,-0.03473,-0.010095,6
0.032138,-0.033325,-0.020183,0.0036789,-0.00073546,0.0036434,-0.042327,0.0083509,0.087746,-0.05275,-0.033988,-0.010285,6
0.032201,-0.033891,-0.023287,0.0032839,-0.00073731,0.0037929,-0.042439,0.0066901,0.096715,-0.05221,-0.033769,-0.009966,6
0.032202,-0.036689,-0.020379,0.0034332,-0.00074126,0.0036847,-0.042427,0.0054817,0.089903,-0.0529,-0.03413,-0.010261,6
0.032188,-0.037261,-0.019512,0.0037211,-0.00076743,0.0037002,-0.042424,0.0051332,0.085864,-0.0548,-0.035227,-0.010536,6
0.03212,-0.033335,-0.019814,0.0038277,-0.00074511,0.003389,-0.04233,0.0060201,0.087907,-0.05316,-0.034401,-0.010756,6
0.027886,-0.038158,-0.0071028,0.0033874,-0.00073165,0.0042042,-0.043758,0.0049041,0.08294,-0.052021,-0.033386,-0.0090978,6
0.032196,-0.02939,-0.022787,0.0032881,-0.0007431,0.0036046,-0.042344,0.0040034,0.096563,-0.052574,-0.033877,-0.010306,6
0.032213,-0.034399,-0.020978,0.0036553,-0.00074056,0.0034709,-0.042451,0.0055095,0.090299,-0.052797,-0.034199,-0.010639,6
0.032198,-0.0373,-0.022931,0.003839,-0.0007555,0.0035583,-0.042473,0.0068447,0.099451,-0.053409,-0.034549,-0.010587,6
0.032174,-0.036576,-0.016186,0.00355,-0.00072944,0.003732,-0.042412,0.0083372,0.084367,-0.052534,-0.033698,-0.010027,6
0.032214,-0.036917,-0.020158,0.0034218,-0.00074345,0.0035539,-0.042432,0.0099945,0.088723,-0.052976,-0.034268,-0.010548,6
0.032188,-0.037262,-0.019511,0.0037212,-0.00076735,0.0036998,-0.042452,0.0051245,0.08587,-0.054795,-0.035225,-0.010537,6
0.03212,-0.035166,-0.021351,0.0033258,-0.00075159,0.0036459,-0.04233,0.0060146,0.095236,-0.052853,-0.034202,-0.010345,6
0.032187,-0.037255,-0.022326,0.0038802,-0.00075842,0.003553,-0.042426,0.0051354,0.097743,-0.053241,-0.034519,-0.010586,6
0.032177,-0.037196,-0.020026,0.0037024,-0.00075158,0.0036881,-0.042414,0.0035479,0.086687,-0.05352,-0.034554,-0.010374,6
0.032161,-0.037146,-0.018637,0.0033438,-0.00075151,0.0035435,-0.042388,0.0035928,0.0856,-0.053505,-0.03446,-0.010598,6
0.03218,-0.037215,-0.021273,0.0036768,-0.00074861,0.0032711,-0.042429,0.0035284,0.089892,-0.053397,-0.034533,-0.010879,6
0.032185,-0.037253,-0.022324,0.0038804,-0.00075824,0.0035497,-0.042482,0.00512,0.097758,-0.05323,-0.034516,-0.010592,6
0.032177,-0.037197,-0.020025,0.0037024,-0.00075158,0.0036884,-0.042416,0.0035461,0.086687,-0.05352,-0.034554,-0.010373,6
0.032161,-0.037146,-0.018637,0.0033438,-0.00075151,0.0035435,-0.042388,0.0035929,0.0856,-0.053505,-0.03446,-0.010598,6
0.03218,-0.037215,-0.021273,0.0036768,-0.00074861,0.0032711,-0.042429,0.0035284,0.089892,-0.053397,-0.034533,-0.010879,6
0.032185,-0.037253,-0.022324,0.0038804,-0.00075824,0.0035497,-0.042482,0.00512,0.097758,-0.05323,-0.034516,-0.010592,6
0.032177,-0.037197,-0.020025,0.0037024,-0.00075158,0.0036884,-0.042416,0.0035461,0.086687,-0.05352,-0.034554,-0.010373,6
0.032161,-0.037146,-0.018637,0.0033438,-0.00075151,0.0035435,-0.042388,0.0035929,0.0856,-0.053505,-0.03446,-0.010598,6
0.03218,-0.037215,-0.021273,0.0036768,-0.00074861,0.0032711,-0.042429,0.0035284,0.089892,-0.053397,-0.034533,-0.010879,6
0.032185,-0.037253,-0.022324,0.0038804,-0.00075824,0.0035497,-0.042482,0.00512,0.097758,-0.05323,-0.034516,-0.010592,6
0.032177,-0.034336,-0.02329,0.0041405,-0.0007498,0.0039959,-0.042416,0.0081464,0.096797,-0.053745,-0.03455,-0.0098068,6
0.03214,-0.033087,-0.023245,0.0041433,-0.00074827,0.0040599,-0.042305,0.0052249,0.096481,-0.053697,-0.034433,-0.0096442,6
0.032144,-0.033087,-0.0065865,0.0032267,-0.00073168,0.0039556,-0.042291,0.0052207,0.083905,-0.051897,-0.033375,-0.0095432,6
0.032216,-0.03607,-0.018734,0.003098,-0.00073898,0.003114,-0.042408,0.0062535,0.08774,-0.052538,-0.034059,-0.010868,6
0.032216,-0.036807,-0.022292,0.0032787,-0.00075236,0.0035547,-0.042562,0.0086804,0.097742,-0.052908,-0.034262,-0.01053,6
0.03219,-0.037265,-0.02209,0.0029952,-0.000739,0.0034784,-0.042446,0.0051249,0.097786,-0.051811,-0.033637,-0.01045,6
0.032233,-0.034478,-0.019502,0.0035165,-0.00075047,0.0034542,-0.042513,0.0052293,0.085939,-0.053734,-0.034581,-0.010757,6
0.032177,-0.036595,-0.016209,0.0035512,-0.00072899,0.0037354,-0.042441,0.0083179,0.084376,-0.0525,-0.03368,-0.010015,6
0.032215,-0.036921,-0.022475,0.003207,-0.00074442,0.0036363,-0.042433,0.0099774,0.097798,-0.052365,-0.033988,-0.010318,6
0.032199,-0.033893,-0.022458,0.003836,-0.00075483,0.0037897,-0.042454,0.0066829,0.097814,-0.053432,-0.034546,-0.010184,6
0.032155,-0.029793,-0.01845,0.0038174,-0.00075776,0.0031314,-0.042362,0.0077038,0.088027,-0.053836,-0.034906,-0.011107,6
0.032166,-0.035222,-0.022654,0.0033019,-0.00075033,0.0035707,-0.042485,0.0079809,0.097582,-0.052898,-0.034244,-0.010497,6
0.03219,-0.037265,-0.018919,0.0030547,-0.00074429,0.0030518,-0.042444,0.0051254,0.087787,-0.052706,-0.034221,-0.010966,6
0.031952,-0.032623,-0.02038,0.00341,-0.00073577,0.0033589,-0.042367,0.0090582,0.089248,-0.052519,-0.034142,-0.010744,6
0.0322,-0.037337,-0.022442,0.0029811,-0.00074133,0.0034086,-0.04252,0.0068048,0.097178,-0.05221,-0.033823,-0.010557,6
0.032224,-0.030097,-0.022603,0.0040476,-0.00075507,0.0037552,-0.042512,0.007838,0.097479,-0.053697,-0.034627,-0.010252,6
0.032154,-0.034274,-0.019239,0.0037894,-0.00074657,0.0033309,-0.042355,0.0055427,0.090082,-0.053029,-0.034361,-0.01078,6
0.032194,-0.037286,-0.015364,0.0037027,-0.00073244,0.0033707,-0.042482,0.0068543,0.086747,-0.052501,-0.033893,-0.010597,6
0.032222,-0.037163,-0.015532,0.0035572,-0.00075413,0.0038682,-0.042506,0.0060078,0.086161,-0.054237,-0.034731,-0.010091,6
0.032138,-0.033325,-0.020182,0.0036788,-0.00073547,0.0036438,-0.042326,0.0083515,0.087746,-0.05275,-0.033988,-0.010285,6
0.032201,-0.033891,-0.023287,0.0032839,-0.00073731,0.0037929,-0.042439,0.0066903,0.096716,-0.05221,-0.033769,-0.0099661,6
0.032202,-0.029497,-0.019896,0.0036994,-0.00075378,0.0035935,-0.042427,0.0080384,0.087133,-0.053585,-0.034662,-0.01058,6
0.032161,-0.035228,-0.013438,0.0036599,-0.0007442,0.00321,-0.042406,0.0080008,0.087078,-0.053029,-0.034355,-0.010879,6
0.032196,-0.037312,-0.0066886,0.0035609,-0.00074425,0.0038231,-0.042513,0.0068273,0.084056,-0.052626,-0.033884,-0.0099113,6
0.032196,-0.02774,-0.022764,0.0038937,-0.00075961,0.0036778,-0.042393,0.010033,0.096916,-0.053606,-0.034618,-0.010382,6
